id,temperatura,ph,value_R,value_R_desv,value_G,value_G_desv,value_B,value_B_desv,value_I,value_I_desv,photo_src,date,lectura_id,nombre,cluster,fase
45,26.875,8.841016,32.150304,26.41380400000000,157.741136,34.00149300000000,94.476208,10.86512800000000,124.484368,28.850418999999999,photos/2025/02/13/photo_20250213_180002.jpg,2/13/25 18:00,18,Cultivo1,0,Exponential
46,26.875,8.876823,32.310304,26.639098000000001,156.5844,33.96868600000000,93.000352,10.912767000000001,123.385968,28.90207500000000,photos/2025/02/13/photo_20250213_190002.jpg,2/13/25 19:00,19,Cultivo1,0,Exponential
47,26.875,8.798698,31.53192,25.336552999999999,154.673568,33.23954500000000,91.635856,10.435855000000000,121.759472,28.03320900000000,photos/2025/02/13/photo_20250213_200002.jpg,2/13/25 20:00,20,Cultivo1,0,Exponential
48,26.8125,8.766146,28.135216,24.27923900000000,150.115824,32.25400700000000,87.238912,9.522468999999999,117.383472,27.015761000000001,photos/2025/02/13/photo_20250213_210002.jpg,2/13/25 21:00,21,Cultivo1,0,Exponential
49,26.8125,8.814974,29.070736,25.199470000000002,150.215248,33.21607900000000,87.299712,9.849189000000001,117.56904,27.90222000000000,photos/2025/02/13/photo_20250213_220002.jpg,2/13/25 22:00,22,Cultivo1,0,Exponential
50,26.8125,8.850781,28.121296,23.39803100000000,145.6504,31.473967999999999,82.791664,9.068785999999999,113.435712,26.244129000000001,photos/2025/02/13/photo_20250213_230002.jpg,2/13/25 23:00,23,Cultivo1,0,Exponential
51,26.75,8.792188,27.75304,24.23258000000000,145.976848,32.502586999999998,83.244912,9.309611000000000,113.720528,27.113434999999999,photos/2025/02/14/photo_20250214_000002.jpg,2/14/25 0:00,0,Cultivo1,0,Exponential
52,26.6875,8.769402,26.734784,23.593121000000,145.164192,32.05206200000000,82.392208,8.849258000000001,112.870592,26.62113800000000,photos/2025/02/14/photo_20250214_010002.jpg,2/14/25 1:00,1,Cultivo1,0,Exponential
53,26.625,8.720573,26.1888,22.48310000000000,140.3128,30.84051600000000,77.802208,8.395066999999999,108.590128,25.5079760000000,photos/2025/02/14/photo_20250214_020002.jpg,2/14/25 2:00,2,Cultivo1,0,Exponential
54,26.5,8.772656,24.063408,22.703099999999999,138.759824,31.451673000000000,76.53264,8.344806999999999,107.055792,25.92343600000000,photos/2025/02/14/photo_20250214_030002.jpg,2/14/25 3:00,3,Cultivo1,0,Exponential
55,26.5,8.671745,24.776864,23.134118999999998,139.266256,31.872582000000001,77.028784,8.618833000000000,107.584768,26.322794999999999,photos/2025/02/14/photo_20250214_040002.jpg,2/14/25 4:00,4,Cultivo1,0,Exponential
56,26.4375,8.684766,23.390752,21.681716000000002,134.55544,30.11673300000000,72.608864,7.869907000000000,103.334,24.77316000000000,photos/2025/02/14/photo_20250214_050002.jpg,2/14/25 5:00,5,Cultivo1,0,Exponential
57,26.25,8.707552,23.169488,22.071390999999998,135.673632,30.806723000000002,73.641616,7.842042000000000,104.276544,25.29324800000000,photos/2025/02/14/photo_20250214_060002.jpg,2/14/25 6:00,6,Cultivo1,0,Exponential
58,26.25,8.81823,23.38768,22.99895400000000,135.971248,31.82385400000000,73.939248,8.251503000000000,104.564384,26.211665000000000,photos/2025/02/14/photo_20250214_070002.jpg,2/14/25 7:00,7,Cultivo1,0,Exponential
59,26.1875,8.606641,22.425648,21.3478190000000,131.230624,30.32385100000000,69.670864,7.578506000000000,100.394416,24.758769999999998,photos/2025/02/14/photo_20250214_080002.jpg,2/14/25 8:00,8,Cultivo1,0,Exponential
60,26.125,8.492708,22.527232,22.71195200000000,131.657664,31.35275500000000,70.144352,7.824553000000000,100.799424,25.79193400000000,photos/2025/02/14/photo_20250214_090002.jpg,2/14/25 9:00,9,Cultivo1,0,Exponential
61,26.1875,8.606641,21.0136,21.577293999999998,129.424352,30.525181000000000,68.077024,7.501847000000000,98.698032,24.921990999999998,photos/2025/02/14/photo_20250214_100002.jpg,2/14/25 10:00,10,Cultivo1,0,Exponential
62,26.1875,8.59362,21.25544,22.412569999999999,129.292928,31.405823999999999,68.652448,7.755022000000000,98.80736,25.72398000000000,photos/2025/02/14/photo_20250214_110002.jpg,2/14/25 11:00,11,Cultivo1,0,Exponential
63,26.25,8.652214,20.921632,21.036384999999999,125.66832,29.99992900000000,64.815568,7.152231000000000,95.506,24.411767000000001,photos/2025/02/14/photo_20250214_120002.jpg,2/14/25 12:00,12,Cultivo1,0,Exponential
64,26.375,8.909375,19.806288,20.60585700000000,124.696864,30.007007999999999,64.123424,6.956647000000000,94.597152,24.266770000000001,photos/2025/02/14/photo_20250214_130002.jpg,2/14/25 13:00,13,Cultivo1,0,Exponential
65,26.5625,8.977735,20.91272,20.638096000000001,124.00824,30.056189000000000,63.621936,7.083250000000000,94.169104,24.33363400000000,photos/2025/02/14/photo_20250214_140002.jpg,2/14/25 14:00,14,Cultivo1,0,Exponential
